time,close,open,high,low,VWAP,Volume,Volume MA
2020-07-05T05:00:00-04:00,9019.57,9069.22,9071,8980,9080.738707,2387.662781,1361.774197
2020-07-05T06:00:00-04:00,9031.37,9019.58,9047,8996.16,9073.905938,1983.566159,1419.114433
2020-07-05T07:00:00-04:00,9034.48,9031.37,9047.36,9029.6,9072.037385,869.00315,1411.053347
2020-07-05T08:00:00-04:00,9042.49,9034.54,9044.88,9009.99,9069.289302,1275.382695,1432.819352
2020-07-05T09:00:00-04:00,9012,9042.76,9043.62,9011.68,9066.10666,1338.758777,1313.623324
2020-07-05T10:00:00-04:00,9035.19,9012,9035.2,8997.93,9063.804812,1105.704421,1252.085281
2020-07-05T11:00:00-04:00,9028,9035.1,9068,9021,9062.11223,1524.376587,1268.296711
2020-07-05T12:00:00-04:00,9031.87,9028.25,9050,9018.05,9060.542611,1287.450248,1287.989098
2020-07-05T13:00:00-04:00,9029.87,9031.88,9045.63,9023.87,9059.650114,794.940911,1286.163978
2020-07-05T14:00:00-04:00,9041.7,9029.87,9044.89,9028.71,9059.179227,554.329773,1280.712617
2020-07-05T15:00:00-04:00,9029.23,9041.64,9053.64,9028.18,9058.735607,510.156378,1274.331902
2020-07-05T16:00:00-04:00,9012.05,9029.23,9034.78,9010,9057.639798,721.732216,1235.840472
2020-07-05T17:00:00-04:00,9031.39,9012.02,9056,8893.03,9048.829008,4171.504485,1410.515824
2020-07-05T18:00:00-04:00,9072.56,9031.79,9108.46,9024.93,9050.231885,2313.984092,1499.055868
2020-07-05T19:00:00-04:00,9069.41,9072.57,9095.07,9058.5,9051.207591,1379.794784,1526.663876
2020-07-05T20:00:00-04:00,9064.6,9069.41,9086.48,9055.92,9069,1250.456648,1543.103435
2020-07-05T21:00:00-04:00,9088.14,9064.59,9089.53,9064.59,9074.305592,1028.95145,1485.291942
2020-07-05T22:00:00-04:00,9090.7,9087.81,9119.12,9085.29,9084.043059,1549.225331,1437.251081
2020-07-05T23:00:00-04:00,9087.91,9090.7,9096.98,9074.75,9084.484995,820.698754,1400.256415
2020-07-06T00:00:00-04:00,9089.7,9087.91,9097,9079.89,9085.249303,983.257528,1392.546858
2020-07-06T01:00:00-04:00,9111.18,9089.71,9112.58,9078.68,9088.596506,1543.234119,1350.325425
2020-07-06T02:00:00-04:00,9224.98,9111.18,9233.33,9106.29,9138.995411,7349.998675,1618.647051
2020-07-06T03:00:00-04:00,9200.08,9224.48,9240,9176.14,9151.358732,3322.743135,1741.33405
2020-07-06T04:00:00-04:00,9192.02,9200.08,9205.61,9180.38,9155.0452,1748.797555,1765.004793
2020-07-06T05:00:00-04:00,9203.18,9192.02,9205,9179.62,9158.983307,2088.672894,1802.500499
2020-07-06T06:00:00-04:00,9192.58,9203.03,9210.46,9172,9161.526996,1829.42094,1838.686325
2020-07-06T07:00:00-04:00,9222.96,9192.65,9229.96,9190,9165.857615,2101.929444,1867.563968
2020-07-06T08:00:00-04:00,9270.44,9223,9275,9195.71,9176.338328,3796.947163,1993.038814
2020-07-06T09:00:00-04:00,9250.42,9270.44,9278,9232.05,9183.308882,2921.500942,2099.366815
2020-07-06T10:00:00-04:00,9257.72,9251.02,9259.05,9225,9186.856446,1899.221956,2166.611424
2020-07-06T11:00:00-04:00,9305.02,9257.54,9320,9247.28,9199.513739,4748.594371,2378.533324
2020-07-06T12:00:00-04:00,9315.93,9305.02,9349,9292.76,9209.835447,3678.225977,2526.358012
2020-07-06T13:00:00-04:00,9310.25,9315.47,9323.73,9304.6,9213.673772,1650.9361,2400.329593
2020-07-06T14:00:00-04:00,9294.34,9310.19,9320,9283.99,9216.553283,1539.379348,2361.599356
2020-07-06T15:00:00-04:00,9289.65,9294.33,9298.97,9262.44,9219.100326,1808.238372,2383.021535
2020-07-06T16:00:00-04:00,9274.39,9289.62,9300,9255.92,9220.811038,1457.018888,2393.349647
2020-07-06T17:00:00-04:00,9272.12,9274.49,9299,9269.75,9222.003036,1004.476821,2392.125916
2020-07-06T18:00:00-04:00,9288.83,9272.11,9292.37,9263.99,9223.350785,1157.120416,2372.52067
2020-07-06T19:00:00-04:00,9344.2,9289,9375,9285.12,9229.864896,3184.08545,2490.690005
2020-07-06T20:00:00-04:00,9328.02,9342.47,9379.42,9327.02,9344.82,2096.974329,2546.375845
2020-07-06T21:00:00-04:00,9308.99,9328.01,9332.66,9306.11,9333.348802,1380.175648,2538.222921
2020-07-06T22:00:00-04:00,9284.53,9308.86,9308.86,9256.4,9315.06976,1998.305824,2270.638279
2020-07-06T23:00:00-04:00,9295.58,9284.54,9316.77,9279.11,9312.252749,1021.524384,2155.577341
2020-07-07T00:00:00-04:00,9281.75,9295.58,9307.53,9280.73,9308.867911,1165.741551,2126.424541
2020-07-07T01:00:00-04:00,9287.55,9281.4,9300,9268.05,9305.439211,1298.132442,2086.897518
2020-07-07T02:00:00-04:00,9271.68,9287.54,9289.7,9238.22,9298.646467,1895.448327,2090.198888
2020-07-07T03:00:00-04:00,9262.01,9271.37,9271.37,9238,9293.4645,1548.16637,2062.510734
2020-07-07T04:00:00-04:00,9264.98,9262.02,9275.33,9237.91,9290.189038,1319.923244,1938.659538
2020-07-07T05:00:00-04:00,9228.28,9264.98,9266.86,9220.04,9284.567479,1670.90206,1876.129594
2020-07-07T06:00:00-04:00,9248.76,9228.27,9255,9220.9,9281.106698,1347.034213,1848.520207
2020-07-07T07:00:00-04:00,9270.52,9248.87,9274,9237.1,9279.782866,1151.805584,1668.680767
2020-07-07T08:00:00-04:00,9267.05,9270.52,9290.28,9253.34,9279.025234,1540.254178,1561.782177
2020-07-07T09:00:00-04:00,9262.99,9267.05,9271,9236,9277.316986,1607.403791,1559.605562
2020-07-07T10:00:00-04:00,9254.24,9262.62,9283.06,9245,9276.002828,1814.908375,1573.382013
2020-07-07T11:00:00-04:00,9275.66,9253.89,9276,9246.81,9275.471005,1305.05465,1548.222827
2020-07-07T12:00:00-04:00,9259.06,9275.64,9280,9254.23,9274.828007,1494.128296,1550.078298
2020-07-07T13:00:00-04:00,9281.71,9259.06,9283.93,9256.24,9274.78892,1209.764959,1560.342705
2020-07-07T14:00:00-04:00,9270,9281.74,9284.07,9255.23,9274.589048,1113.497559,1558.161562
2020-07-07T15:00:00-04:00,9238.5,9270,9272,9230,9273.119883,1563.764561,1477.145517
2020-07-07T16:00:00-04:00,9253.5,9238.5,9255,9203,9270.81373,2024.856597,1473.539631
2020-07-07T17:00:00-04:00,9244.78,9253.49,9260,9230.93,9270.090261,918.913414,1450.476519
2020-07-07T18:00:00-04:00,9247.41,9244.79,9260,9232.72,9269.421662,956.361904,1398.379323
2020-07-07T19:00:00-04:00,9257.39,9247.15,9270,9241.57,9268.988204,1144.294418,1404.517825
2020-07-07T20:00:00-04:00,9243.19,9257.4,9266.17,9231,9246.786667,1251.767118,1408.819103
2020-07-07T21:00:00-04:00,9277.18,9243.19,9280.28,9243.18,9258.247038,1661.737542,1426.999358
2020-07-07T22:00:00-04:00,9302.01,9277.19,9310.74,9276.64,9274.862828,2241.159569,1444.28492
2020-07-07T23:00:00-04:00,9311.23,9302.3,9322.59,9286.66,9285.344732,2515.168924,1492.635048
2020-07-08T00:00:00-04:00,9264.28,9311.23,9320,9253.67,9283.946945,2315.365384,1542.407155
2020-07-08T01:00:00-04:00,9270.63,9264.74,9281.81,9253.51,9282.315985,1191.678412,1518.445972
2020-07-08T02:00:00-04:00,9267.99,9270.65,9283.19,9258.76,9280.983681,1353.2744,1518.757982
2020-07-08T03:00:00-04:00,9284.15,9268,9291.55,9260.76,9280.727788,1680.679854,1545.201695
2020-07-08T04:00:00-04:00,9285.62,9284.14,9302.31,9238,9279.972485,2302.096466,1583.29381
2020-07-08T05:00:00-04:00,9283.52,9284.87,9293.87,9265.71,9280.07565,1778.840396,1591.86564
2020-07-08T06:00:00-04:00,9292.1,9283.52,9301.24,9278,9280.978332,1743.880668,1588.314255
2020-07-08T07:00:00-04:00,9309.83,9292.1,9310,9281,9282.635776,1882.442924,1617.183668
2020-07-08T08:00:00-04:00,9297.47,9309.83,9330,9284,9285.143836,2942.899384,1689.622223
2020-07-08T09:00:00-04:00,9437.99,9297.48,9453.98,9293.63,9309.907558,7218.115204,1990.039735
2020-07-08T10:00:00-04:00,9425.01,9435.8,9470,9407.66,9326.670075,4999.630597,2184.346387
2020-07-08T11:00:00-04:00,9411.72,9425,9440,9390.69,9332.877987,2832.700893,2247.793203
2020-07-08T12:00:00-04:00,9411.43,9411.38,9432,9381.6,9338.227886,3045.294495,2298.815098
2020-07-08T13:00:00-04:00,9422,9411.44,9428,9399.13,9340.931963,1539.648084,2329.851832
2020-07-08T14:00:00-04:00,9413.87,9421.99,9430,9396.33,9343.065813,1349.963685,2349.531921
2020-07-08T15:00:00-04:00,9430,9413.88,9445,9413.68,9346.226318,1738.76423,2379.255411
2020-07-08T16:00:00-04:00,9433.35,9430,9445,9406.48,9351.862785,3509.989138,2492.166512
2020-07-08T17:00:00-04:00,9429.99,9433.42,9437.2,9416.99,9353.904857,1407.048019,2479.432036
2020-07-08T18:00:00-04:00,9448.87,9430,9468,9424.6,9357.685409,2218.445188,2478.296317
2020-07-08T19:00:00-04:00,9436.06,9448.88,9449.95,9418.65,9359.638012,1419.927207,2423.534231
2020-07-08T20:00:00-04:00,9410,9436.06,9440.79,9392,9414.263333,1909.299994,2403.230962
2020-07-08T21:00:00-04:00,9382.01,9410.39,9410.46,9378.89,9402.715821,1797.976691,2433.545876
2020-07-08T22:00:00-04:00,9382.5,9382.11,9406.16,9360,9395.187778,2268.781732,2479.321242
2020-07-08T23:00:00-04:00,9385.02,9383,9392.72,9372.27,9393.306702,1127.520427,2451.663271
2020-07-09T00:00:00-04:00,9387.26,9385.02,9403.96,9375.95,9392.657896,1279.798688,2400.548382
2020-07-09T01:00:00-04:00,9381.58,9387.26,9405.88,9379.01,9392.105923,1409.677443,2382.090235
2020-07-09T02:00:00-04:00,9412,9381.46,9419.61,9378.31,9393.432085,1315.212244,2360.656813
2020-07-09T03:00:00-04:00,9402.32,9412,9413.92,9386.27,9394.46366,1798.054172,2356.437376
2020-07-09T04:00:00-04:00,9397.49,9402.58,9405,9390.77,9394.742128,1193.542664,2268.96954
2020-07-09T05:00:00-04:00,9383.92,9397.58,9398.07,9379.27,9394.026401,1454.184303,1980.772995
2020-07-09T06:00:00-04:00,9364.04,9383.91,9388.35,9326,9389.148076,2556.118006,1858.597365
2020-07-09T07:00:00-04:00,9401.71,9364.54,9403.16,9355.56,9388.934851,1817.322867,1807.828464
2020-07-09T08:00:00-04:00,9422.61,9401.7,9432.92,9392.59,9391.447343,2035.878766,1757.357677
2020-07-09T09:00:00-04:00,9393.25,9422.61,9426.87,9373.53,9391.954969,1880.646151,1774.407581
2020-07-09T10:00:00-04:00,9295.9,9393.25,9394.48,9270,9380.225534,4653.611674,1939.58998
2020-07-09T11:00:00-04:00,9208.58,9294.19,9294.19,9160,9345.301483,8001.827791,2252.743158
2020-07-09T12:00:00-04:00,9220.78,9208.58,9235.01,9185.33,9337.01449,2452.97283,2199.892343
2020-07-09T13:00:00-04:00,9208.99,9220.79,9239.53,9200.48,9331.601944,1829.047705,2220.992327
2020-07-09T14:00:00-04:00,9224.99,9208.99,9233.29,9199.01,9327.776169,1435.604241,2181.85028
2020-07-09T15:00:00-04:00,9218.14,9225,9230,9188,9323.818457,1494.858519,2185.596845
2020-07-09T16:00:00-04:00,9233.16,9218.21,9243.07,9206.62,9321.327927,1161.716603,2148.217676
2020-07-09T17:00:00-04:00,9248.69,9233.15,9252.22,9229.41,9319.420602,1126.453648,2114.641524
2020-07-09T18:00:00-04:00,9242.5,9248.7,9253.9,9216.68,9317.447919,1137.785507,2058.091712
2020-07-09T19:00:00-04:00,9232.43,9242.51,9242.51,9220,9315.828923,906.557979,2047.04359
2020-07-09T20:00:00-04:00,9214.03,9232.42,9237.55,9207.21,9219.596667,1676.448995,2066.876105
2020-07-09T21:00:00-04:00,9223.89,9214.02,9233.01,9211.61,9220.845777,1051.826017,2048.983534
2020-07-09T22:00:00-04:00,9215.17,9223.89,9230,9193.11,9218.35964,1211.303844,2043.788114
2020-07-09T23:00:00-04:00,9222.7,9215.18,9231.19,9208.16,9218.737953,766.119081,1992.19136
2020-07-10T00:00:00-04:00,9146.42,9222.62,9227.46,9128,9198.315024,3097.965597,2087.412506
2020-07-10T01:00:00-04:00,9148.6,9145.84,9167.9,9125,9187.57328,2074.535722,2118.430077
2020-07-10T02:00:00-04:00,9143.05,9148.6,9169.73,9143.03,9181.641579,1972.553419,2089.251848
2020-07-10T03:00:00-04:00,9154.99,9143.04,9167,9128.06,9176.379294,2365.546993,2116.663054
2020-07-10T04:00:00-04:00,9174.83,9154.99,9199.86,9153.38,9176.334146,2065.032957,2118.120764
2020-07-10T05:00:00-04:00,9184.58,9174.82,9188.91,9165.54,9176.612941,1481.582417,2098.167577
2020-07-10T06:00:00-04:00,9183.78,9184.78,9190.31,9157.95,9176.673127,1587.235596,1944.848773
2020-07-10T07:00:00-04:00,9161.49,9183.78,9205.26,9159.14,9176.552014,1866.84488,1638.099627
2020-07-10T08:00:00-04:00,9186.11,9161.49,9196,9160.59,9176.827825,1437.040175,1587.302995
2020-07-10T09:00:00-04:00,9185.37,9186.11,9201.32,9163.56,9177.252703,1561.525332,1573.926876
2020-07-10T10:00:00-04:00,9189.68,9185.38,9196.03,9166,9177.631954,1464.39432,1575.36638
2020-07-10T11:00:00-04:00,9245.92,9189.44,9249,9184.05,9181.663785,2318.3678,1616.541844
2020-07-10T12:00:00-04:00,9223.05,9245.91,9252.41,9210.25,9184.648498,1902.643211,1653.588174
2020-07-10T13:00:00-04:00,9221.8,9223.05,9227.96,9206,9185.929194,1172.596944,1655.895339
2020-07-10T14:00:00-04:00,9219.5,9221.81,9227.43,9209.37,9187.025059,1072.801024,1652.646115
2020-07-10T15:00:00-04:00,9235.57,9219.86,9241.64,9219.05,9188.403942,1014.728172,1658.054625
2020-07-10T16:00:00-04:00,9231.89,9235.58,9255.5,9229.53,9190.171191,1200.847006,1634.274525
2020-07-10T17:00:00-04:00,9216.57,9232.13,9234.99,9210,9190.870266,810.178373,1622.192143
2020-07-10T18:00:00-04:00,9227.88,9217,9243.99,9212.25,9191.830215,932.439078,1608.248905
2020-07-10T19:00:00-04:00,9288.34,9228.23,9317.48,9225.91,9196.716815,2190.937053,1679.489803
2020-07-10T20:00:00-04:00,9278.69,9288.34,9299.28,9270.99,9282.986667,1296.781523,1589.4306
2020-07-10T21:00:00-04:00,9285.49,9278.69,9287.95,9266.64,9281.71145,981.53759,1534.780693
2020-07-10T22:00:00-04:00,9277.9,9285.49,9291.06,9270.01,9281.187531,779.724665,1475.139255
2020-07-10T23:00:00-04:00,9268.2,9277.9,9289.23,9257.54,9278.794412,1025.290571,1408.126434
2020-07-11T00:00:00-04:00,9257.99,9268.19,9278.39,9253.13,9276.165547,826.016273,1346.1756
2020-07-11T01:00:00-04:00,9260.41,9257.99,9275.48,9257.35,9274.427258,852.20087,1314.706523
2020-07-11T02:00:00-04:00,9256.57,9260.4,9268.82,9253.21,9272.530314,840.913595,1277.390423
2020-07-11T03:00:00-04:00,9268.8,9256.57,9279.56,9255,9271.954609,911.97825,1229.647091
2020-07-11T04:00:00-04:00,9258.56,9268.22,9269.98,9255.93,9270.989532,763.407588,1195.965462
2020-07-11T05:00:00-04:00,9206.93,9259.21,9259.99,9178.25,9256.736037,2830.856315,1259.432011
2020-07-11T06:00:00-04:00,9210.84,9206.93,9234.48,9200,9253.22577,1022.96557,1237.360574
2020-07-11T07:00:00-04:00,9200.37,9210.84,9224,9197.49,9249.812819,973.631561,1170.123762
2020-07-11T08:00:00-04:00,9208.94,9200.37,9223.37,9195,9247.639054,739.258221,1111.954512
2020-07-11T09:00:00-04:00,9224.66,9208.94,9229.41,9201,9245.825603,913.99404,1099.024367
2020-07-11T10:00:00-04:00,9231.35,9224.25,9235.63,9203.99,9244.342205,1058.363167,1098.302474
2020-07-11T11:00:00-04:00,9226.65,9231.36,9233.16,9220.33,9243.537363,756.6628,1085.399205
2020-07-11T12:00:00-04:00,9217.48,9226.65,9253.79,9210.01,9242.354211,1284.924119,1089.603061
2020-07-11T13:00:00-04:00,9219.5,9217.51,9224.46,9203.57,9241.288691,747.821829,1086.485234
2020-07-11T14:00:00-04:00,9225.64,9219.51,9230.59,9203,9240.540574,669.305721,1073.328566
2020-07-11T15:00:00-04:00,9205.11,9225.59,9226.61,9201.94,9239.570048,659.875804,996.7755036
2020-07-11T16:00:00-04:00,9216.86,9205.1,9217.24,9201.55,9238.714552,635.630615,963.7179582
2020-07-11T17:00:00-04:00,9220.21,9216.86,9224.68,9207.74,9238.274858,436.291969,936.4556771
2020-07-11T18:00:00-04:00,9218.41,9220.19,9236.11,9210.36,9237.638249,835.24081,939.2314844
2020-07-11T19:00:00-04:00,9234.03,9218.42,9253,9218.02,9237.554738,718.692534,923.9015825
2020-07-11T20:00:00-04:00,9250.99,9234.02,9268.52,9230.61,9250.04,994.539305,932.3277341
2020-07-11T21:00:00-04:00,9268.56,9250.99,9294,9243.48,9262.185246,1859.797089,982.7075451
2020-07-11T22:00:00-04:00,9270.16,9268.56,9280.01,9260.09,9263.848732,761.173114,978.720521
2020-07-11T23:00:00-04:00,9272.47,9270.36,9284.15,9266.51,9265.86894,858.523274,976.0477722
2020-07-12T00:00:00-04:00,9269.11,9272.47,9286.69,9261.22,9266.838605,788.583932,977.3065894
2020-07-12T01:00:00-04:00,9270.51,9269.17,9278.08,9253.48,9266.902455,739.784495,872.7529984
2020-07-12T02:00:00-04:00,9255.59,9270.51,9272.33,9250.64,9266.154104,677.092496,855.4593447
2020-07-12T03:00:00-04:00,9255.92,9255.58,9267.13,9242.9,9264.937308,844.806784,849.0181059
2020-07-12T04:00:00-04:00,9254.52,9255.95,9273.2,9250,9264.433609,729.738824,848.542136
2020-07-12T05:00:00-04:00,9262.12,9254.35,9262.83,9241.51,9263.580581,869.903999,846.337634
2020-07-12T06:00:00-04:00,9258.16,9262.12,9271.97,9254.81,9263.409051,888.017992,837.8203752
2020-07-12T07:00:00-04:00,9245.28,9258.15,9261.65,9242.08,9262.089117,1064.095368,853.1920036
2020-07-12T08:00:00-04:00,9267.28,9245.28,9271.74,9243,9261.979181,932.468899,835.5692426
2020-07-12T09:00:00-04:00,9210,9267.28,9345,9182,9256.26,6483.222439,1122.339273
2020-07-12T10:00:00-04:00,9216.34,9210,9228.32,9197.84,9253.533727,1280.602437,1152.904109
2020-07-12T11:00:00-04:00,9215.69,9216.34,9226.53,9207,9251.675671,1041.654769,1171.993057
2020-07-12T12:00:00-04:00,9216.23,9215.75,9224.37,9203.32,9249.757555,1136.857895,1197.054421
2020-07-12T13:00:00-04:00,9216.83,9216.24,9220,9206.1,9248.891229,549.911662,1202.735406
2020-07-12T14:00:00-04:00,9218.54,9216.85,9223.56,9209.47,9248.062917,603.689613,1191.157846
2020-07-12T15:00:00-04:00,9220.28,9218.54,9235,9157.5,9244.870344,1816.352223,1246.04083
2020-07-12T16:00:00-04:00,9230.87,9220.28,9232.87,9212.83,9244.304075,751.401608,1233.883946
2020-07-12T17:00:00-04:00,9260.6,9230.86,9272.72,9220.39,9244.566472,1009.910853,1191.389634
2020-07-12T18:00:00-04:00,9298.46,9260.62,9327,9260.62,9248.530308,2258.473246,1266.25464
2020-07-12T19:00:00-04:00,9302.75,9298.47,9305,9272,9251.328992,1932.09997,1319.933475
2020-07-12T20:00:00-04:00,9275.81,9303.31,9321.34,9265.53,9287.56,1810.625556,1371.035556
2020-07-12T21:00:00-04:00,9284.56,9275.82,9307.76,9271.87,9287.817411,1895.21529,1428.807096
2020-07-12T22:00:00-04:00,9284.16,9284.56,9290.82,9274.99,9286.880514,976.052144,1443.755079
2020-07-12T23:00:00-04:00,9271.99,9284.21,9289.79,9270.92,9285.577954,761.231684,1439.576324
2020-07-13T00:00:00-04:00,9269.22,9271.99,9284.99,9264.6,9283.440403,1107.696584,1458.474212
2020-07-13T01:00:00-04:00,9284.97,9269.21,9286.59,9267.57,9282.809732,1332.830403,1481.620532
2020-07-13T02:00:00-04:00,9260.19,9284.98,9291,9244.55,9279.535248,1806.679558,1527.55361
2020-07-13T03:00:00-04:00,9270.01,9260.18,9282.97,9257.68,9278.262795,1533.110543,1551.004369
2020-07-13T04:00:00-04:00,9283.12,9270.01,9290,9264.17,9278.383989,1908.600559,1599.810952
2020-07-13T05:00:00-04:00,9284.2,9283.12,9291.99,9273.11,9278.900853,1616.392876,1356.469474
2020-07-13T06:00:00-04:00,9289.02,9284.23,9304.56,9266.21,9279.935329,2290.366944,1406.957699
2020-07-13T07:00:00-04:00,9309.04,9289.27,9318,9287,9282.591578,2049.00527,1457.325224
2020-07-13T08:00:00-04:00,9315.75,9309.03,9343.82,9278,9286.644083,2989.013923,1549.933025
2020-07-13T09:00:00-04:00,9316.94,9315.75,9333.99,9293,9289.212695,2229.861197,1633.930502
2020-07-13T10:00:00-04:00,9303.02,9316.95,9329.9,9301.72,9290.516907,1507.438049,1679.117924
2020-07-13T11:00:00-04:00,9290.38,9303.62,9320.4,9281.15,9290.980033,1888.666881,1682.733657
2020-07-13T12:00:00-04:00,9303.06,9290.38,9305,9288.65,9291.32353,1255.417795,1707.934466
2020-07-13T13:00:00-04:00,9316.3,9303.07,9323,9302.7,9292.624734,1762.80958,1745.579403
2020-07-13T14:00:00-04:00,9290.23,9316.3,9316.3,9268,9292.556173,2013.30615,1733.321048
2020-07-13T15:00:00-04:00,9235.07,9290.23,9290.23,9200.89,9286.11796,4783.844904,1875.908294
2020-07-13T16:00:00-04:00,9252.77,9234.56,9271.85,9217.76,9284.071135,2097.535096,1890.253771
2020-07-13T17:00:00-04:00,9252.61,9252.76,9265.61,9239.51,9283.262904,1043.420153,1847.664015
2020-07-13T18:00:00-04:00,9242.07,9252.61,9252.61,9220.16,9281.916957,1254.097926,1861.566304
2020-07-13T19:00:00-04:00,9242.62,9242.08,9250,9227,9281.10358,826.85005,1864.847222
2020-07-13T20:00:00-04:00,9223.59,9242.61,9242.62,9220,9228.736667,1989.69363,1908.947074
2020-07-13T21:00:00-04:00,9238.56,9223.58,9245.41,9211.25,9229.82874,1136.889692,1899.150039
2020-07-13T22:00:00-04:00,9227.13,9238.56,9246.72,9222.63,9230.384381,978.396103,1857.735866
2020-07-13T23:00:00-04:00,9217.11,9227.1,9236.11,9216.67,9228.897008,1090.225552,1835.591616
2020-07-14T00:00:00-04:00,9189.97,9217.16,9218.59,9151,9211.287036,3693.918484,1924.857513
2020-07-14T01:00:00-04:00,9188.15,9189.96,9195.25,9169.8,9207.746435,1348.07935,1911.441836
2020-07-14T02:00:00-04:00,9188.99,9188.18,9203.68,9180.76,9205.800424,1359.185673,1864.882773
2020-07-14T03:00:00-04:00,9181.01,9189,9196.79,9180,9203.979385,1170.198897,1820.942454
2020-07-14T04:00:00-04:00,9193.83,9181.2,9210.31,9179.09,9202.825782,1749.99462,1758.991489
2020-07-14T05:00:00-04:00,9199.51,9193.86,9204.08,9190,9202.129037,2371.08993,1766.052926
2020-07-14T06:00:00-04:00,9184.12,9199.52,9200.94,9169.75,9199.670869,2817.439614,1831.553004
2020-07-14T07:00:00-04:00,9232.95,9184.11,9238.59,9113,9198.789367,4405.633818,1957.401351
2020-07-14T08:00:00-04:00,9205.17,9232.81,9242,9204.27,9200.493168,2466.743946,2017.967658
2020-07-14T09:00:00-04:00,9201.81,9205.18,9225.08,9189.9,9200.898854,2295.134539,2044.583906
2020-07-14T10:00:00-04:00,9213.01,9201.96,9222.95,9182.02,9201.166751,1602.557505,2024.046474
2020-07-14T11:00:00-04:00,9219.21,9213.01,9239.2,9207.99,9202.744833,2480.457416,1908.8771
2020-07-14T12:00:00-04:00,9228.28,9219.27,9237.06,9209.37,9204.133674,2203.702619,1914.185476
2020-07-14T13:00:00-04:00,9248.23,9228.27,9275,9219.01,9207.55307,3016.128709,2012.820904
2020-07-14T14:00:00-04:00,9249.4,9248.25,9260,9241.37,9209.810057,2130.254094,2056.628712
2020-07-14T15:00:00-04:00,9268.92,9249.4,9270,9242.28,9211.478444,1374.558298,2084.014124
2020-07-14T16:00:00-04:00,9268.93,9268.89,9276.54,9258.95,9213.055011,1192.916126,2044.175249
2020-07-14T17:00:00-04:00,9241.36,9268.94,9279.54,9235.79,9214.005769,1066.392761,2040.650403
2020-07-14T18:00:00-04:00,9255.31,9241.37,9268.22,9240.76,9215.021335,1122.830836,2047.872139
2020-07-14T19:00:00-04:00,9255.85,9255.31,9267.62,9249.55,9215.683052,710.130297,2028.867377
2020-07-14T20:00:00-04:00,9261.04,9255.85,9276.49,9254.86,9264.13,1348.312919,1911.587098
2020-07-14T21:00:00-04:00,9251.46,9261.05,9264.2,9238.31,9259.321178,810.693121,1884.717787
2020-07-14T22:00:00-04:00,9241.42,9251.47,9253.16,9237.7,9255.40449,747.593872,1854.138197
2020-07-14T23:00:00-04:00,9234.85,9241.41,9250.95,9227.71,9251.390855,860.695759,1838.66304
2020-07-15T00:00:00-04:00,9245.88,9234.86,9247.07,9222.57,9248.689394,999.45721,1801.136169
2020-07-15T01:00:00-04:00,9244.4,9245.89,9248,9236.97,9247.851534,844.691608,1724.816253
2020-07-15T02:00:00-04:00,9234.77,9244.41,9249.47,9230,9246.063794,1256.521343,1646.77034
2020-07-15T03:00:00-04:00,9231.21,9234.77,9235,9218.67,9242.619138,1651.409798,1509.059139
2020-07-15T04:00:00-04:00,9220.92,9231.2,9232.69,9200.26,9237.669514,2139.09767,1492.676825
2020-07-15T05:00:00-04:00,9225.99,9220.93,9227.84,9188,9233.819522,2064.532942,1481.146745
2020-07-15T06:00:00-04:00,9243.5,9225.99,9249.98,9220.84,9234.564436,2675.586749,1534.798207
2020-07-15T07:00:00-04:00,9219.27,9243.5,9248.98,9212.43,9233.624434,2150.422065,1518.29644
2020-07-15T08:00:00-04:00,9245.46,9219.22,9247.6,9211.99,9233.760866,1906.552729,1503.438945
2020-07-15T09:00:00-04:00,9229.15,9245.46,9246.82,9218.47,9233.559789,1880.989362,1446.681978
2020-07-15T10:00:00-04:00,9242.47,9229.14,9244.65,9221.39,9233.796946,2132.318886,1446.785218
2020-07-15T11:00:00-04:00,9204.98,9242.46,9248,9197,9231.778857,3132.66183,1534.690394
2020-07-15T12:00:00-04:00,9211.37,9204.98,9215.43,9186.57,9229.895068,1969.922731,1573.540724
2020-07-15T13:00:00-04:00,9206.84,9211.36,9225.06,9204.91,9229.211816,1152.26804,1577.834488
2020-07-15T14:00:00-04:00,9186.71,9206.84,9219.64,9160.57,9226.618056,2047.995909,1624.092742
2020-07-15T15:00:00-04:00,9185.46,9186.71,9199.56,9167.03,9224.150451,1953.468156,1686.259635
2020-07-15T16:00:00-04:00,9219.48,9185.46,9223.32,9179.06,9223.53848,1269.940488,1682.341013
2020-07-15T17:00:00-04:00,9231.78,9219.48,9237.27,9205.2,9223.591186,1591.669702,1721.389842
2020-07-15T18:00:00-04:00,9206.32,9231.78,9234.17,9206.32,9223.360311,1088.948752,1738.457586
2020-07-15T19:00:00-04:00,9197.6,9206.32,9214.24,9188.88,9222.544616,1377.828024,1764.3142
2020-07-15T20:00:00-04:00,9213.54,9197.6,9219,9177.77,9203.436667,1302.126374,1779.447658
2020-07-15T21:00:00-04:00,9221.6,9213.55,9222.64,9206.85,9209.117639,934.909855,1783.95857
2020-07-15T22:00:00-04:00,9200.99,9221.61,9226.15,9200,9209.09784,865.50422,1764.407714
2020-07-15T23:00:00-04:00,9203.59,9200.99,9206.79,9192,9207.064788,1005.767441,1732.125596
2020-07-16T00:00:00-04:00,9204.01,9203.58,9216.82,9202.15,9207.180918,995.856078,1674.963517
